New_Group_Name,Group_name,TYPE_NAME,ROHM_NAME,ORDERNO,LOTNO,TIDAY,DELIVERYDAY,ALLOC_QTY,NEW_PRODNO,FIN_PROCESS,NEW_RECDAY,NEW_QTY,UploadDate
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0921005F ,2438F7031H,9/21/2024 0:00,9/28/2024 0:00,17813,2901,Throw_in,,17813,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0923004F ,2439F2014H,9/23/2024 0:00,9/30/2024 0:00,17856,2901,Throw_in,,17856,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0923004F ,2439F2016H,9/23/2024 0:00,9/30/2024 0:00,17847,2901,Throw_in,,17847,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0923004F ,2439F2017H,9/23/2024 0:00,9/30/2024 0:00,17659,2901,Throw_in,,17659,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0923004F ,2439F2018H,9/23/2024 0:00,9/30/2024 0:00,17737,2901,Throw_in,,17737,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0923004F ,2439F2019H,9/23/2024 0:00,9/30/2024 0:00,17911,2901,Throw_in,,17911,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0923004F ,2439F2020H,9/23/2024 0:00,9/30/2024 0:00,17850,2901,Throw_in,,17850,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0924003F ,2439F3024H,9/24/2024 0:00,10/1/2024 0:00,17605,2901,Throw_in,,17605,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0924003F ,2439F3025H,9/24/2024 0:00,10/1/2024 0:00,17907,2901,Throw_in,,17907,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0924003F ,2439F3026H,9/24/2024 0:00,10/1/2024 0:00,13845,2901,Throw_in,,13845,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0924003F ,2439F3027H,9/24/2024 0:00,10/1/2024 0:00,17882,2901,Throw_in,,17882,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0924003F ,2439F3028H,9/24/2024 0:00,10/1/2024 0:00,12429,2901,Throw_in,,12429,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0924003F ,2439F3029H,9/24/2024 0:00,10/1/2024 0:00,17862,2901,Throw_in,,17862,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0924003F ,2439F3030H,9/24/2024 0:00,10/1/2024 0:00,17888,2901,Throw_in,,17888,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0924003F ,2439F3031H,9/24/2024 0:00,10/1/2024 0:00,17898,2901,Throw_in,,17898,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0925003F ,2439F4018H,9/25/2024 0:00,10/2/2024 0:00,19063,2901,Throw_in,,19063,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0925003F ,2439F4019H,9/25/2024 0:00,10/2/2024 0:00,17931,2901,Throw_in,,17931,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0925003F ,2439F4020H,9/25/2024 0:00,10/2/2024 0:00,17913,2901,Throw_in,,17913,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0925003F ,2439F4021H,9/25/2024 0:00,10/2/2024 0:00,17710,2901,Throw_in,,17710,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0925003F ,2439F4022H,9/25/2024 0:00,10/2/2024 0:00,17887,2901,Throw_in,,17887,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0925003F ,2439F4023H,9/25/2024 0:00,10/2/2024 0:00,13706,2901,Throw_in,,13706,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0925003F ,2439F4024H,9/25/2024 0:00,10/2/2024 0:00,17858,2901,Throw_in,,17858,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0925003F ,2439F4025H,9/25/2024 0:00,10/2/2024 0:00,17940,2901,Throw_in,,17940,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0926005F ,2439F5039H,9/26/2024 0:00,10/3/2024 0:00,17751,2901,Throw_in,,17751,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0926005F ,2439F5040H,9/26/2024 0:00,10/3/2024 0:00,17844,2901,Throw_in,,17844,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0926005F ,2439F5041H,9/26/2024 0:00,10/3/2024 0:00,17745,2901,Throw_in,,17745,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0926005F ,2439F5042H,9/26/2024 0:00,10/3/2024 0:00,17864,2901,Throw_in,,17864,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0926005F ,2439F5043H,9/26/2024 0:00,10/3/2024 0:00,12944,2901,Throw_in,,12944,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0926005F ,2439F5044H,9/26/2024 0:00,10/3/2024 0:00,13079,2901,Throw_in,,13079,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0926005F ,2439F5045H,9/26/2024 0:00,10/3/2024 0:00,17919,2901,Throw_in,,17919,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0926005F ,2439F5046H,9/26/2024 0:00,10/3/2024 0:00,17889,2901,Throw_in,,17889,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0927006F ,2439F6120H,9/27/2024 0:00,10/4/2024 0:00,17822,2901,Throw_in,,17822,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0927006F ,2439F6121H,9/27/2024 0:00,10/4/2024 0:00,17923,2901,Throw_in,,17923,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0927006F ,2439F6122H,9/27/2024 0:00,10/4/2024 0:00,17834,2901,Throw_in,,17834,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0927006F ,2439F6123H,9/27/2024 0:00,10/4/2024 0:00,17865,2901,Throw_in,,17865,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0927006F ,2439F6124H,9/27/2024 0:00,10/4/2024 0:00,17865,2901,Throw_in,,17865,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0927006F ,2439F6125H,9/27/2024 0:00,10/4/2024 0:00,17815,2901,Throw_in,,17815,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0927006F ,2439F6126H,9/27/2024 0:00,10/4/2024 0:00,13983,2901,Throw_in,,13983,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0927006F ,2439F6127H,9/27/2024 0:00,10/4/2024 0:00,17902,2901,Throw_in,,17902,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0928006F ,2439F7044H,9/28/2024 0:00,10/5/2024 0:00,17872,2901,Throw_in,,17872,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0928006F ,2439F7045H,9/28/2024 0:00,10/5/2024 0:00,17897,2901,Throw_in,,17897,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0928006F ,2439F7046H,9/28/2024 0:00,10/5/2024 0:00,17907,2901,Throw_in,,17907,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0928006F ,2439F7047H,9/28/2024 0:00,10/5/2024 0:00,9592,2901,Throw_in,,9592,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0928006F ,2439F7048H,9/28/2024 0:00,10/5/2024 0:00,17808,2901,Throw_in,,17808,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0928006F ,2439F7049H,9/28/2024 0:00,10/5/2024 0:00,17939,2901,Throw_in,,17939,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0928006F ,2439F7050H,9/28/2024 0:00,10/5/2024 0:00,17858,2901,Throw_in,,17858,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0928006F ,2439F7051H,9/28/2024 0:00,10/5/2024 0:00,17910,2901,Throw_in,,17910,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0929006F ,2440F1023H,9/29/2024 0:00,10/6/2024 0:00,17841,2901,Throw_in,,17841,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0929006F ,2440F1024H,9/29/2024 0:00,10/6/2024 0:00,12568,2901,Throw_in,,12568,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0929006F ,2440F1025H,9/29/2024 0:00,10/6/2024 0:00,9612,2901,Throw_in,,9612,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0929006F ,2440F1026H,9/29/2024 0:00,10/6/2024 0:00,17630,2901,Throw_in,,17630,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0929006F ,2440F1027H,9/29/2024 0:00,10/6/2024 0:00,17839,2901,Throw_in,,17839,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0929006F ,2440F1028H,9/29/2024 0:00,10/6/2024 0:00,17788,2901,Throw_in,,17788,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0929006F ,2440F1029H,9/29/2024 0:00,10/6/2024 0:00,17699,2901,Throw_in,,17699,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0930006F ,2440F2023H,9/30/2024 0:00,10/7/2024 0:00,17927,2901,Throw_in,,17927,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0930006F ,2440F2024H,9/30/2024 0:00,10/7/2024 0:00,13909,2901,Throw_in,,13909,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0930006F ,2440F2025H,9/30/2024 0:00,10/7/2024 0:00,17913,2901,Throw_in,,17913,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0930006F ,2440F2026H,9/30/2024 0:00,10/7/2024 0:00,17803,2901,Throw_in,,17803,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0930006F ,2440F2027H,9/30/2024 0:00,10/7/2024 0:00,17591,2901,Throw_in,,17591,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0930006F ,2440F2028H,9/30/2024 0:00,10/7/2024 0:00,17943,2901,Throw_in,,17943,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI1001004F ,2440F3019H,10/1/2024 0:00,10/8/2024 0:00,17906,2901,Throw_in,,17906,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI1001004F ,2440F3020H,10/1/2024 0:00,10/8/2024 0:00,17937,2901,Throw_in,,17937,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI1001004F ,2440F3021H,10/1/2024 0:00,10/8/2024 0:00,17807,2901,Throw_in,,17807,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI1001004F ,2440F3022H,10/1/2024 0:00,10/8/2024 0:00,17868,2901,Throw_in,,17868,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI1001004F ,2440F3023H,10/1/2024 0:00,10/8/2024 0:00,17912,2901,Throw_in,,17912,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI1001004F ,2440F3024H,10/1/2024 0:00,10/8/2024 0:00,17930,2901,Throw_in,,17930,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UIW05696   ,2440F1065H,9/29/2024 0:00,10/6/2024 0:00,17657,2901,Throw_in,,17657,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UIW05696   ,2440F1066H,9/29/2024 0:00,10/6/2024 0:00,17732,2901,Throw_in,,17732,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UIW05697   ,2440F2053H,9/30/2024 0:00,10/7/2024 0:00,17890,2901,Throw_in,,17890,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UIW05697   ,2440F2054H,9/30/2024 0:00,10/7/2024 0:00,17911,2901,Throw_in,,17911,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02807   ,2429A1367H,7/14/2024 0:00,9/14/2024 0:00,3920,0892,FT,9/30/2024 22:54,3408,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02807   ,2429A1368H,7/14/2024 0:00,9/14/2024 0:00,3920,0893,FT,9/20/2024 5:12,3723,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02807   ,2429A1373H,7/14/2024 0:00,9/14/2024 0:00,3920,0892,FT,9/18/2024 6:35,3754,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02807   ,2429A1374H,7/14/2024 0:00,9/14/2024 0:00,3920,0892,FT,9/29/2024 6:57,3649,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02807   ,2429A1376H,7/14/2024 0:00,9/14/2024 0:00,3920,0892,FT,9/28/2024 16:12,3427,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02807   ,2429A1378H,7/14/2024 0:00,9/14/2024 0:00,3920,0892,FT,9/30/2024 10:43,3757,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02807   ,2429A1379H,7/14/2024 0:00,9/14/2024 0:00,3920,0892,FT,9/6/2024 18:22,3620,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02807   ,2429A1380H,7/14/2024 0:00,9/14/2024 0:00,3920,0893,FT,9/24/2024 10:53,3584,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6312H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/11/2024 19:02,3762,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6313H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/29/2024 20:30,3783,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6314H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/16/2024 16:55,3808,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6315H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/15/2024 1:59,3719,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6316H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/7/2024 17:05,3781,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6318H,7/19/2024 0:00,9/19/2024 0:00,2656,0892,FT,9/3/2024 18:32,1722,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6319H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/10/2024 9:20,3851,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6320H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/7/2024 5:02,3814,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6321H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/17/2024 18:59,3842,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6322H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/8/2024 17:05,3623,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6323H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/11/2024 1:47,3779,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6324H,7/19/2024 0:00,9/19/2024 0:00,3920,0892,FT,9/8/2024 4:14,3811,10/1/2024 0:00
THD,DIP/SDIP,DIP16     ,BA6731A-HC          ,4UIU02808   ,2429A6325H,7/19/2024 0:00,9/19/2024 0:00,1706,0892,FT,9/3/2024 12:39,1669,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425              ,4UIV00062   ,2431A5368H,8/1/2024 0:00,8/15/2024 0:00,2849,0892,FT,8/8/2024 6:26,2760,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425              ,4UIV00257   ,2431A6431H,8/2/2024 0:00,8/16/2024 0:00,3528,0892,FT,8/27/2024 4:36,3420,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425              ,4UIV03924   ,2434A5306H,8/22/2024 0:00,9/5/2024 0:00,3528,0750,FL,8/26/2024 4:07,3491,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425              ,4UIW02666   ,2438A1316H,9/15/2024 0:00,9/29/2024 0:00,3528,0892,FT,9/29/2024 15:48,3400,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425-FX           ,4UIW02022   ,2437A4618H,9/11/2024 0:00,9/25/2024 0:00,3528,0750,FL,9/15/2024 23:00,3470,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425-FX           ,4UIW02403   ,2437A7236H,9/14/2024 0:00,9/28/2024 0:00,3528,0502,PL,9/27/2024 6:58,3417,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425-FX           ,4UIW03977   ,2439A3193H,9/24/2024 0:00,10/8/2024 0:00,3528,0502,PL,9/27/2024 14:19,3458,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425-FX           ,4UIW03978   ,2439A3195H,9/24/2024 0:00,10/9/2024 0:00,3528,0750,FL,9/28/2024 23:07,3460,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425-FX           ,4UIW03978   ,2439A3198H,9/24/2024 0:00,10/9/2024 0:00,3528,0203,WB,9/25/2024 23:59,3458,10/1/2024 0:00
THD,DIP/SDIP,DIP18     ,BA6425-FX           ,4UIW03978   ,2439A3199H,9/24/2024 0:00,10/9/2024 0:00,1763,0201,DB,9/25/2024 19:43,1638,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7AK    ,BM2P063HK-LBZ       ,4UIW05408   ,2440F1031H,9/29/2024 0:00,10/9/2024 0:00,10632,0892,FT,9/30/2024 14:46,10553,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7AK    ,BM2P063HK-LBZ       ,4UIW05417   ,2440F2029H,9/30/2024 0:00,10/10/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7AK    ,BM2P063HK-LBZ       ,4UIW05417   ,2440F2030H,9/30/2024 0:00,10/10/2024 0:00,12000,0892,FT,10/1/2024 4:13,11949,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7AK    ,BM2P063HK-LBZ       ,4UIX00005   ,2440F3025H,10/1/2024 0:00,10/11/2024 0:00,426,0907,Throw_in,,426,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIW05409   ,2440F1032H,9/29/2024 0:00,10/9/2024 0:00,12000,0892,FT,10/1/2024 3:44,11982,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIW05409   ,2440F1033H,9/29/2024 0:00,10/9/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIW05418   ,2440F2031H,9/30/2024 0:00,10/10/2024 0:00,12000,0892,FT,9/30/2024 10:02,11891,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIW05418   ,2440F2033H,9/30/2024 0:00,10/10/2024 0:00,12000,0892,FT,9/30/2024 13:44,11931,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIX00006   ,2440F3026H,10/1/2024 0:00,10/11/2024 0:00,11511,0907,Throw_in,,11511,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIX00006   ,2440F3027H,10/1/2024 0:00,10/11/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIX00006   ,2440F3028H,10/1/2024 0:00,10/11/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIX00006   ,2440F3029H,10/1/2024 0:00,10/11/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIX00006   ,2440F3030H,10/1/2024 0:00,10/11/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P016-Z           ,4UIX00006   ,2440F3031H,10/1/2024 0:00,10/11/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P034-Z           ,4UIW05410   ,2440F1036H,9/29/2024 0:00,10/9/2024 0:00,12000,0892,FT,10/1/2024 4:50,11901,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P034-Z           ,4UIW05410   ,2440F1037H,9/29/2024 0:00,10/9/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P034-Z           ,4UIW05410   ,2440F1038H,9/29/2024 0:00,10/9/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P034-Z           ,4UIW05419   ,2440F2034H,9/30/2024 0:00,10/10/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P034-Z           ,4UIW05419   ,2440F2035H,9/30/2024 0:00,10/10/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P0361K-Z         ,4UIW05411   ,2440F1039H,9/29/2024 0:00,10/9/2024 0:00,7542,0892,FT,9/30/2024 1:26,7523,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P0361-Z          ,4UIW05412   ,2440F1040H,9/29/2024 0:00,10/9/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P0361-Z          ,4UIW05420   ,2440F2036H,9/30/2024 0:00,10/10/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P0361-Z          ,4UIW05420   ,2440F2037H,9/30/2024 0:00,10/10/2024 0:00,12000,0907,Throw_in,,12000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P151X-Z          ,4UIW05421   ,2440F2038H,9/30/2024 0:00,10/10/2024 0:00,1775,0907,Throw_in,,1775,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7K     ,BM2P151X-Z          ,4UIW05421   ,2440F2039H,9/30/2024 0:00,10/10/2024 0:00,3000,0907,Throw_in,,3000,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7WF    ,BM2P014-ZA          ,4UI0906005F ,2436F6029H,9/6/2024 0:00,9/13/2024 0:00,7195,0892,FT,9/13/2024 0:34,7130,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7WF    ,BM2P014-ZA          ,4UI0929003F ,2440F1013H,9/29/2024 0:00,10/6/2024 0:00,7183,0949,Throw_in,,7183,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7WF    ,BM2P014-ZA          ,4UI0929003F ,2440F1014H,9/29/2024 0:00,10/6/2024 0:00,7170,0949,Throw_in,,7170,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7WF    ,BM2P014-ZA          ,4UI0929003F ,2440F1015H,9/29/2024 0:00,10/6/2024 0:00,7168,0949,Throw_in,,7168,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7WF    ,BM2P014-ZA          ,4UI0930003F ,2440F2014H,9/30/2024 0:00,10/7/2024 0:00,7184,0949,Throw_in,,7184,10/1/2024 0:00
OUT_THD,DIP/SDIP,DIP7WF    ,BM2P054-ZA          ,4UIW04993   ,2439F5063H,9/26/2024 0:00,10/10/2024 0:00,7181,0949,Throw_in,,7181,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0625001F ,2426F3001H,6/25/2024 0:00,7/9/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0625001F ,2426F3003H,6/25/2024 0:00,7/9/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
